X,Y,objectid,id_1,buff_dist,orig_fid,created_user,created_date,last_edited_user,last_edited_date,cid,st_area_shape_,st_length_shape_
-79.917989006266296,40.487340530386753,495,TS563,40,495,,,SDE,2015-08-11T14:08:39.000Z,366,0,0
-79.92627706609683,40.471521886483735,496,TS474,40,496,,,SDE,2015-08-11T14:08:34.000Z,69,0,0
-79.994478746197046,40.436138682277644,497,TS247,40,497,,,SDE,2015-08-11T14:08:44.000Z,602,0,0
-80.017825820294135,40.448036975864511,498,TS542,40,498,,,SDE,2015-08-11T14:08:42.000Z,524,0,0
-79.91379049442736,40.460426191096495,499,TS369,40,499,,,SDE,2015-08-11T14:08:34.000Z,52,0,0
-79.923820147743641,40.463760211036551,500,TS399,40,500,,,SDE,2015-08-11T14:08:34.000Z,76,0,0
-79.983798048760065,40.387324689007713,501,TS87,40,501,,,SDE,2015-08-11T14:08:40.000Z,406,0,0
-80.033852302155353,40.436055619468206,502,TS409,40,502,,,SDE,2015-08-11T14:08:41.000Z,442,0,0
-80.013700848137603,40.431714875336773,503,TS459,40,503,,,SDE,2015-08-11T14:08:43.000Z,584,0,0
-79.941493454421362,40.455039713424945,504,TS627,40,504,,,SDE,2015-08-11T14:08:36.000Z,154,0,0
-79.894502452551677,40.455973361596982,505,TS580,40,505,,,SDE,2015-08-11T14:08:33.000Z,19,0,0
-80.000552769669312,40.421014059655242,506,TS289,40,506,,,SDE,2015-08-11T14:08:40.000Z,398,0,0
-79.951675200600093,40.442407535332151,507,TS663,40,507,,,SDE,2015-08-11T14:08:43.000Z,589,0,0
-79.934057264279815,40.457261803709301,508,TS216,40,508,,,SDE,2015-08-11T14:08:36.000Z,157,0,0
-79.918252295289548,40.432296509018897,509,TS509,40,509,,,SDE,2015-08-11T14:08:35.000Z,108,0,0
-79.990943655466793,40.438806614651554,510,TS300,40,510,,,SDE,2015-08-11T14:08:37.000Z,215,0,0
-79.915770987676396,40.459858473380933,511,TS270,40,511,,,SDE,2015-08-11T14:08:34.000Z,51,0,0
-79.923141971806416,40.432353695683098,512,TS469,40,512,,,SDE,2015-08-11T14:08:35.000Z,109,0,0
-79.909059700239865,40.457281974360527,513,TS298,40,513,,,SDE,2015-08-11T14:08:34.000Z,57,0,0
-79.938535904062022,40.456933056100858,514,TS1,40,514,,,SDE,2015-08-11T14:08:37.000Z,210,0,0
-80.004526504159543,40.4491368210902,515,TS293,40,515,,,SDE,2015-08-11T14:08:42.000Z,513,0,0
-79.920830323611042,40.459805787679294,516,TS494,40,516,,,SDE,2015-08-11T14:08:43.000Z,586,0,0
-79.930979217501502,40.452061835453378,517,TS475,40,517,,,SDE,2015-08-11T14:08:36.000Z,161,0,0
-80.002108330144537,40.441383074115656,518,TS304,40,518,,,SDE,2015-08-11T14:08:38.000Z,258,0,0
-79.996532389259656,40.446434527254155,519,TS348,40,519,,,SDE,2015-08-11T14:08:38.000Z,284,0,0
-79.998660269097314,40.456418456596928,520,TS267,40,520,,,SDE,2015-08-11T14:08:42.000Z,504,0,0
-79.936517615095738,40.432848139424848,521,TS390,40,521,,,SDE,2015-08-11T14:08:35.000Z,121,0,0
-79.903760877942034,40.449997955091234,522,TS417,40,522,,,SDE,2015-08-11T14:08:33.000Z,33,0,0
-80.004250067393784,40.448245852164249,523,TS292,40,523,,,SDE,2015-08-11T14:08:42.000Z,512,0,0
-79.976798374269592,40.445928947892796,524,TS414,40,524,,,SDE,2015-08-11T14:08:43.000Z,576,0,0
-79.917411998596378,40.457481072921773,525,TS248,40,525,,,SDE,2015-08-11T14:08:34.000Z,50,0,0
-79.9910380719964,40.437930049377833,526,TS588,40,526,,,SDE,2015-08-11T14:08:37.000Z,224,0,0
-79.958118691267245,40.43590408516426,527,TS25,40,527,,,SDE,2015-08-11T14:08:35.000Z,142,0,0
-79.910536952775146,40.45576236711846,528,TS672,40,528,,,SDE,2015-08-11T14:08:43.000Z,563,0,0
-79.92782240284582,40.462511041805755,529,TS508,40,529,,,SDE,2015-08-11T14:08:34.000Z,66,0,0
-79.989818930595092,40.434480575094859,530,TS48,40,530,,,SDE,2015-08-11T14:08:42.000Z,530,0,0
-79.949626325795009,40.463999611270729,531,TS376,40,531,,,SDE,2015-08-11T14:08:43.000Z,567,0,0
-79.939411946516984,40.401008132959312,532,TS382,40,532,,,SDE,2015-08-11T14:08:34.000Z,89,0,0
-80.024672738067181,40.410567702622266,533,TS574,40,533,,,SDE,2015-08-11T14:08:41.000Z,435,0,0
-79.932568089304084,40.454746180071446,534,TS287,40,534,,,SDE,2015-08-11T14:08:36.000Z,160,0,0
-79.942452457191138,40.447414441369197,535,TS306,40,535,,,SDE,2015-08-11T14:08:35.000Z,147,0,0
-80.0354210355259,40.483052718944201,536,TS148,40,536,,,SDE,2015-08-11T14:08:41.000Z,479,0,0
-79.97766472480096,40.438234200401368,537,TS554,40,537,,,SDE,2015-08-11T14:08:37.000Z,221,0,0
-80.031718258976511,40.476489104659606,538,TS150,40,538,,,SDE,2015-08-11T14:08:41.000Z,477,0,0
-79.89002087617682,40.455957658805374,539,TS552,40,539,,,SDE,2015-08-11T14:08:33.000Z,17,0,0
-80.030733529355317,40.462100976744217,540,TS564,40,540,,,SDE,2015-08-11T14:08:42.000Z,493,0,0
-79.974946945570707,40.456293856186228,541,TS437,40,541,,,SDE,2015-08-11T14:08:39.000Z,325,0,0
-79.992324671485676,40.42180818767109,542,TS46,40,542,,,SDE,2015-08-11T14:08:40.000Z,395,0,0
-79.9831150973788,40.451684512116309,543,TS628,40,543,,,SDE,2015-08-11T14:08:39.000Z,319,0,0
-80.015348206553398,40.456095941400463,544,TS595,40,544,,,SDE,2015-08-11T14:08:41.000Z,472,0,0
-79.992034173390792,40.441653020153765,545,TS91,40,545,,,SDE,2015-08-11T14:08:44.000Z,600,0,0
-80.00269984470799,40.441688522862371,546,TS301,40,546,,,SDE,2015-08-11T14:08:37.000Z,255,0,0
-79.993737362101484,40.421802211928714,547,TS613,40,547,,,SDE,2015-08-11T14:08:40.000Z,396,0,0
-79.89110854105148,40.453164948536589,548,TS133,40,548,,,SDE,2015-08-11T14:08:33.000Z,14,0,0
-80.010595635406787,40.454717192977441,549,TS481,40,549,,,SDE,2015-08-11T14:08:41.000Z,471,0,0
-80.017051205719582,40.453543021625677,550,TS377,40,550,,,SDE,2015-08-11T14:08:41.000Z,465,0,0
-79.925042825812227,40.45995415958069,551,TS400,40,551,,,SDE,2015-08-11T14:08:39.000Z,352,0,0
-79.915125820334268,40.432623797636275,552,TS99,40,552,,,SDE,2015-08-11T14:08:35.000Z,107,0,0
-80.028792904236923,40.473651510479939,553,TS147,40,553,,,SDE,2015-08-11T14:08:41.000Z,476,0,0
-80.02010890026682,40.455200307299954,554,TS14,40,554,,,SDE,2015-08-11T14:08:41.000Z,464,0,0
-79.944480766864416,40.462448532670528,555,TS373,40,555,,,SDE,2015-08-11T14:08:39.000Z,344,0,0
-80.0013681470965,40.435993335968512,556,TS636,40,556,,,SDE,2015-08-11T14:08:44.000Z,598,0,0
-79.988136150709323,40.444050135231663,557,TS89,40,557,,,SDE,2015-08-11T14:08:37.000Z,241,0,0
-79.953441583994405,40.481590312694863,558,TS181,40,558,,,SDE,2015-08-11T14:08:39.000Z,357,0,0
-79.967068729512135,40.42708159934211,559,TS653,40,559,,,SDE,2015-08-11T14:08:40.000Z,373,0,0
-79.99676572575639,40.441105135416116,560,TS532,40,560,,,SDE,2015-08-11T14:08:38.000Z,309,0,0
-79.94629840812884,40.485158234098783,561,TS179,40,561,,,SDE,2015-08-11T14:08:39.000Z,363,0,0
-79.929371623910086,40.459681963165607,562,TS67,40,562,,,SDE,2015-08-11T14:08:39.000Z,349,0,0
-80.040629691223742,40.443973189966002,563,TS222,40,563,,,SDE,2015-08-11T14:08:43.000Z,553,0,0
-79.951845974827165,40.448988395221924,564,TS261,40,564,,,SDE,2015-08-11T14:08:36.000Z,196,0,0
-79.985056847187934,40.438541609976902,565,TS311,40,565,,,SDE,2015-08-11T14:08:37.000Z,218,0,0
-80.010152018573379,40.488448716941349,566,TS81,40,566,,,SDE,2015-08-11T14:08:42.000Z,487,0,0
-79.889190013590763,40.452725536338058,567,TS170,40,567,,,SDE,2015-08-11T14:08:33.000Z,13,0,0
-79.993808695521565,40.443787910463847,568,TS282a,40,568,,,Cartegraph,2015-08-15T00:24:53.000Z,520,0,0
-80.000227164514811,40.442333071279805,569,TS430a,40,569,,,Cartegraph,2015-08-15T00:28:43.000Z,293,0,0
-79.994474988544198,40.438307575738378,570,TS338a,40,570,,,Cartegraph,2015-08-15T00:26:36.000Z,518,0,0
-79.973019318176156,40.43581702015009,571,TS671,40,571,,,SDE,2015-08-11T14:08:44.000Z,608,0,0
-79.933625118932596,40.456529796359163,572,TS661,40,572,,,SDE,2015-08-11T14:08:44.000Z,605,0,0
-80.010859953001031,40.447165507717642,573,TS602,40,573,,,SDE,2015-08-11T14:08:44.000Z,606,0,0
-79.99577720883795,40.434311551635247,574,TS408,40,574,,,SDE,2015-08-11T14:08:44.000Z,601,0,0
-79.887160696906051,40.486930906620096,575,TS584,40,575,,,SDE,2015-08-11T14:08:44.000Z,603,0,0
-79.997484433679219,40.443058243502954,576,TS429,40,576,,,SDE,2015-08-11T14:08:38.000Z,292,0,0
-79.915354356234133,40.453613974133766,577,TS93,40,577,,,SDE,2015-08-11T14:08:35.000Z,136,0,0
-79.962070975785139,40.439131417085335,578,TS297,40,578,,,SDE,2015-08-11T14:08:36.000Z,168,0,0
-79.980561963170459,40.428758755950405,579,TS196,40,579,,,SDE,2015-08-11T14:08:40.000Z,379,0,0
-79.986606071845443,40.391331002281646,580,TS168,40,580,,,SDE,2015-08-11T14:08:40.000Z,405,0,0
-79.961309226882065,40.423254759219276,581,TS615,40,581,,,SDE,2015-08-11T14:08:43.000Z,545,0,0
-79.922832977399821,40.43475361409228,582,TS82,40,582,,,SDE,2015-08-11T14:08:35.000Z,117,0,0
-79.997266578748096,40.438689915335992,583,TS324,40,583,,,SDE,2015-08-11T14:08:38.000Z,265,0,0
-79.95317349347593,40.445573776918792,584,TS315,40,584,,,SDE,2015-08-11T14:08:36.000Z,185,0,0
-80.019889513708137,40.425824907141404,585,TS524,40,585,,,SDE,2015-08-11T14:08:41.000Z,438,0,0
-79.89852838185486,40.457905950566229,586,TS368,40,586,,,SDE,2015-08-11T14:08:33.000Z,26,0,0
-79.945213352860094,40.454969724850336,587,TS71,40,587,,,SDE,2015-08-11T14:08:37.000Z,213,0,0
-80.009536403109195,40.485331824859642,588,TS607,40,588,,,SDE,2015-08-11T14:08:43.000Z,560,0,0
-79.959202780847079,40.431135860307037,589,TS64,40,589,,,SDE,2015-08-11T14:08:35.000Z,137,0,0
-79.955699401544663,40.478347253223234,590,TS173,40,590,,,SDE,2015-08-11T14:08:39.000Z,359,0,0
-79.922354566120532,40.461216218248133,591,TS415,40,591,,,SDE,2015-08-11T14:08:34.000Z,82,0,0
-79.898893557797635,40.456970995697432,592,TS111,40,592,,,SDE,2015-08-11T14:08:33.000Z,25,0,0
-80.007336710151066,40.429465899820421,593,TS530,40,593,,,SDE,2015-08-11T14:08:41.000Z,439,0,0
-79.950738033179917,40.449800472250246,594,TS77,40,594,,,SDE,2015-08-11T14:08:36.000Z,197,0,0
-79.959291219986795,40.472148335417387,595,TS666,40,595,,,SDE,2015-08-11T14:08:43.000Z,541,0,0
-80.05585773878235,40.437766674576125,596,TS244,40,596,,,SDE,2015-08-11T14:08:43.000Z,555,0,0
-79.922983813519181,40.43805606972726,597,TS333,40,597,,,SDE,2015-08-11T14:08:35.000Z,114,0,0
-79.95073987113301,40.443908023991035,598,TS103,40,598,,,SDE,2015-08-11T14:08:36.000Z,187,0,0
-80.034540465561903,40.441984606613275,599,TS10,40,599,,,SDE,2015-08-11T14:08:41.000Z,447,0,0
-79.955183928471698,40.465651580235708,600,TS449,40,600,,,SDE,2015-08-11T14:08:39.000Z,335,0,0
-79.951941830457883,40.454030428212,601,TS69,40,601,,,SDE,2015-08-11T14:08:37.000Z,205,0,0
-79.94673046813611,40.416017644079744,602,TS572,40,602,,,SDE,2015-08-11T14:08:35.000Z,93,0,0
-79.973135598801477,40.427405903834902,603,TS519,40,603,,,SDE,2015-08-11T14:08:40.000Z,389,0,0
-79.938795775893936,40.443881642418262,604,TS100,40,604,,,SDE,2015-08-11T14:08:36.000Z,149,0,0
-79.986422197486576,40.428749899937159,605,TS201,40,605,,,SDE,2015-08-11T14:08:40.000Z,382,0,0
-79.924908505219364,40.415448520541851,606,TS161,40,606,,,SDE,2015-08-11T14:08:35.000Z,97,0,0
-79.995818781970982,40.442469368504412,607,TS527,40,607,,,SDE,2015-08-11T14:08:38.000Z,307,0,0
-79.893230337498068,40.48683765558453,608,TS599,40,608,,,SDE,2015-08-11T14:08:44.000Z,604,0,0
-79.934248925235579,40.448391815260109,609,TS4a,,609,Cartegraph,2015-08-15T00:14:34.000Z,SDE,2015-08-17T16:34:49.000Z,610,0,0
-80.003981898721918,40.441161884551995,610,TS326a,40,610,,,SDE,2015-08-18T14:56:18.000Z,267,0,0
-80.003194999685846,40.449446999970128,611,TS637,40,614,SDE,2015-09-04T13:54:18.000Z,SDE,2015-09-04T14:04:50.000Z,578,0,0
-79.92508700046632,40.459292000303194,612,TS685,40,617,SDE,2015-09-04T14:05:55.000Z,SDE,2015-09-04T14:06:06.000Z,352,0,0
-79.99828099948607,40.44578400011671,613,TS349,40,618,SDE,2015-09-04T14:06:17.000Z,SDE,2015-09-04T14:06:29.000Z,280,0,0
-80.010436000289218,40.44789099969293,614,TS647,40,612,SDE,2015-09-04T13:20:11.000Z,SDE,2015-09-04T14:05:44.000Z,587,0,0
-80.023031000410128,40.448357999823124,615,TS670,40,613,SDE,2015-09-04T13:53:56.000Z,SDE,2015-09-04T13:59:22.000Z,460,0,0
-79.921666000268729,40.460306999726726,616,TS677,40,616,SDE,2015-09-04T14:05:23.000Z,SDE,2015-09-04T14:05:32.000Z,64,0,0
-79.987093999876876,40.434524000106855,617,TS631,40,619,SDE,2015-09-04T14:06:39.000Z,SDE,2015-09-04T14:06:50.000Z,609,0,0
-79.923947999568128,40.460287000172379,618,TS678,40,615,SDE,2015-09-04T14:05:01.000Z,SDE,2015-09-04T14:05:12.000Z,64,0,0
-80.012233999889958,40.448379000314887,619,TS625,40,611,SDE,2015-09-04T13:17:07.000Z,SDE,2015-09-04T13:59:38.000Z,587,0,0
